id,project_id,project_q,sort_order,title,person_q,class_q,first_name,last_name,role,role_wiki,start_date,end_date,website_urls
232,71,Q130247098,2,Mickry 3,Q130253317,collective,,,,P767,,,"
"
233,71,Q130247098,3,GRRRR,Q130253318,Q5,Ingo,Giezendanner,,P767,,,"
"
235,73,Q130247099,1,Gilgi Guggenheim,Q85097281,Mensch,Gilgi,Guggenheim,Initiantin,P767,,,"
"
236,74,Q130247100,1,Regula Stücheli,Q130253319,Q5,Regula,Stücheli,,P767,,,"
"
237,75,Q130247101,1,GSMBA-Sektion Zürich,Q130253320,Q5,GSMBA-Sektion,Zürich,,P767,,,"
"
238,75,Q130247101,2,GSMBK,Q130253321,collective,,,,P767,,,"
"
239,76,Q130247102,1,Noel Rederlechner,Q130253322,Q5,Noel,Rederlechner,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
240,76,Q130247102,2,Anke Hoffmann,Q130253323,Q5,Anke,Hoffmann,2015 - 2016,P767,2015,2016,"
"
241,76,Q130247102,3,Mischa Classen,Q130253324,Q5,Mischa,Classen,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
242,76,Q130247102,4,Oliver Zenklusen,Q130253325,Q5,Oliver,Zenklusen,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
243,76,Q130247102,5,Steffen Roth,Q130253326,Q5,Steffen,Roth,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
244,76,Q130247102,6,Steven della Betta,Q130253327,Q5,Steven,della Betta,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
245,76,Q130247102,7,Thomas Kobe,Q130253328,Q5,Thomas,Kobe,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
246,76,Q130247102,8,Ute Göbbels,Q130252568,Q5,Ute,Göbbels,Aktivmitglied 2001 - 2013,P767,2001,2013,"
"
247,76,Q130247102,9,Aurelia Fschli,Q130253329,Q5,Aurelia,Fschli,Beratend und kuratierend 2001 - 2013,P767,2001,2013,"
"
248,77,Q130247103,1,Miriam Steinhauser,Q85103194,Mensch,Miriam,Steinhauser,,P767,,,"
"
249,77,Q130247103,2,Andrea Thal,Q94986911,Mensch,Andrea,Thal,,P767,,,"
"
250,78,Q23783889,1,Frank Nievergelt,Q28497729,Mensch,Frank,Nievergelt,Kuratorische und später Gesamtleitung 1991-2013,P767,1991,2013,"
"
251,78,Q23783889,2,Max Zeintl,Q130253331,Q5,Max,Zeintl,Vereinspräsident seit 1991,P767,1991,,"
"
252,78,Q23783889,3,Dr. Gabrielle Obrist,Q130253332,Q5,Gabrielle,Obrist,Leiterin und Co-Kuratorin,P767,,,"
"
253,78,Q23783889,4,Claudia Reeb,Q130253333,Q5,Claudia,Reeb,Co-Kuratorin,P767,,,"
"
254,80,Q130247105,1,Solvej Dufour Andersen,Q28587407,Mensch,Solvej,Dufour Andersen,,P767,,,"
"
255,80,Q130247105,2,Peter Stoffel,Q85103296,Mensch,Peter,Stoffel,,P767,,,"
"
256,81,Q130247106,1,John M Armleder,Q475516,Mensch,John,Armleder,Co-Gründer,P112,,,"
"
257,81,Q130247106,2,Lionel Bovier,Q55164897,Mensch,Lionel,Bovier,Co-Gründer,P112,,,"
"
258,81,Q130247106,3,Christophe Cherix,Q93431736,Mensch,Christophe,Chérix,Co-Gründer,P112,,,"
"
259,81,Q130247106,4,Balthazar Lovay,Q130251851,Q5,Balthazar,Lovay,"Co-Gründer, Co-Betreiber mit Fabrice Stroun 2006-2011, Co-Betreiber mit Marta Riniker-Radich und Pablo Hurtado 2011-2013",P112,2006,2011,"
"
260,81,Q130247106,5,Fabrice Stroun,Q130251852,Q5,Fabrice,Stroun,"Co-Gründer, Co-Betreiber mit Balthazar Lovay 2006-2011",P112,2006,2011,"
"
261,81,Q130247106,6,Marta Riniker-Radich,Q21550039,Mensch,Marta,Riniker-Radich,"Co-Betreiberin mit Fabrice Stroun und Pablo Hurtado 2011-2013, Co-Betreiberin mit Pablo Hurtado 2013-2014",P767,2011,2013,"
"
262,81,Q130247106,7,Pablo Hurtado,Q130253335,Q5,Pablo,Hurtado,"Co-Betreiber mit Fabrice Stroun und Marta Riniker-Radich 2011-2013, Co-Betreiber mit Marta Riniker-Radich 2013-2014",P767,2011,2013,"
"
263,81,Q130247106,8,Denis Pernet,Q130253336,Q5,Denis,Pernet,Betreiber seit Oktober 2014,P767,2014,2014,"
"
264,82,Q130247107,1,Toni Gerber,Q94520986,Mensch,Toni,Gerber,,P767,,,"
"
265,82,Q130247107,2,Beatrice Hegnauer,Q130253337,Q5,Beatrice,Hegnauer,"1973 Leitung Galerie, ab 1974 Leitung der Dependence in Zürich",P767,1973,1974,"
"
266,83,Q130247108,1,Konrad Bitterli,Q113801692,Mensch,Koni,Bitterli,,P767,,,"
"
267,83,Q130247108,2,Stefan Banz,Q2335987,Mensch,Stefan,Banz,,P767,,,"
"
268,83,Q130247108,3,Gabi Widmer,Q130253339,Q5,Gabi,Widmer,,P767,,,"
"
269,85,Q130247109,1,Raphaël Julliard,Q85098623,Mensch,Raphael,Julliard,,P767,,,"
"
270,85,Q130247109,2,Martina-Sofie Wildberger,Q52774949,Mensch,Martina-Sofie,Wildberger,,P767,,,"
"
271,86,Q130247110,1,Monika Anna,Q130253340,Q5,Monika,Anna,,P767,,,"
"
272,87,Q130247111,1,Gianni Motti,Q348507,Mensch,Gianni,Motti,,P767,,,"
"
273,87,Q130247111,2,Gille Porret,Q130253341,Q5,Gille,Porret,,P767,,,"
"
274,88,Q130247112,1,Anna Barseghian,Q114497212,Mensch,Anna,Barseghian,"Co-Gründerin, Direktorin",P112,,,"
"
275,88,Q130247112,2,Stefan Kristensen,Q130251853,Q5,Stefan,Kristensen,Co-Gründer,P112,,,"
"
276,88,Q130247112,3,Isabelle Papaloïzos,Q130253342,Q5,Isabelle,Papaloïzos,Vereinspräsidentin,P767,,,"
"
277,88,Q130247112,4,Luca Pattaroni,Q130253343,Q5,Luca,Pattaroni,Vereinsvorstand,P767,,,"
"
278,88,Q130247112,5,Ueli Leuenberger,Q130253344,Q5,Ueli,Leuenberger,Vereinspräsident,P767,,,"
"
279,89,Q130247113,1,Noah Stolz,Q130253345,Q5,Noah,Stolz,"Directeur, 2003-2011",P767,2003,2011,"
"
280,89,Q130247113,2,Riccardo Lisi,Q130253347,Q5,Riccardo,Lisi,aktueller Betreiber (2019),P767,2019,2019,"
"
281,89,Q130247113,3,Patrick Gosatti,Q130253348,Q5,Patrick,Gosatti,Codirection 2003-2011,P767,2003,2011,"
"
282,89,Q130247113,4,Carolina Sanchez,Q130253350,Q5,Carolina,Sanchez,Assistants actuels,P767,,,"
"
283,89,Q130247113,5,Clarissa Chiaese,Q130253351,Q5,Clarissa,Chiaese,Assistants actuels,P767,,,"
"
284,89,Q130247113,6,Tina Stolz,Q130251854,Q5,Tina,Stolz,"Gründerin, 1996-2002",P112,1996,2002,"
"
285,90,Q130247114,1,Bruno Z'Graggen,Q130253352,Q5,Bruno,Z'Graggen,Kurator,P767,,,"
"
286,91,Q130247115,1,Mämä Sykora,Q130251855,Q5,Mämä,Sykora,Gründungsmitglied,P112,,,"
"
287,91,Q130247115,2,Yves Sablonier,Q130251856,Q5,Yves,Sablonier,Gründungsmitglied,P112,,,"
"
288,91,Q130247115,3,André Bex,Q130251857,Q5,André,Bex,Gründunsmitglied,P112,,,"
"
289,91,Q130247115,4,Zeno D'Aulerio,Q130253353,Q5,Zeno,D'Aulerio,Vorstandsmitglied,P767,,,"
"
290,92,Q130247116,1,Reto Ganz,Q130253354,Q5,Reto,Ganz,2009-2011 Förlibuckstrasse 62,P767,2009,2011,"
"
291,92,Q130247116,2,Ian Woolridge,Q130253356,Q5,Ian,Woolridge,2016 als Ausstellungsraum des Master Fine Arts im Toni Areal,P767,2016,2016,"
"
292,93,Q130247117,1,Gina Folly,Q130253357,Q5,Gina,Folly,,P767,,,"
"
293,93,Q130247117,2,Michele Graff,Q26197421,Mensch,Michèle,Graf,,P767,,,"
"
294,93,Q130247117,3,Selina Grüter,Q130253358,Q5,Selina,Grüter,,P767,,,"
"
295,93,Q130247117,4,Adam Cruces,Q115556352,Mensch,Adam,Cruces,Former member,P767,,,"
"
296,93,Q130247117,5,Thomas Julier,Q108477423,Mensch,Thomas,Julier,Former member,P767,,,"
"
297,94,Q130247119,1,Maya Minder,Q130253359,Q5,Maya,Minder,,P767,,,"
"
298,95,Q130247120,1,Sabeth Tödtli,Q130251858,Q5,Sabeth,Tödtli,"Co-Gründerin, Co-Betreiberin",P112,,,"
"
299,95,Q130247120,2,Cecilie Sachs Olsen,Q130251859,Q5,Cecilie,Sachs Olsen,"Co-Gründerin, Co-Betreiberin",P112,,,"
"
300,95,Q130247120,3,Nina Lund Westerdahl,Q130253360,Q5,Nina,Lund Westerdahl,Co-Betreiberin seit 2012,P767,2012,,"
"
301,95,Q130247120,4,Sander van Parijs,Q130251860,Q5,Sander,van Parijs,Mitbegründer,P112,,,"
"
302,95,Q130247120,5,Laura Bruns,Q130253361,Q5,Laura,Bruns,,P767,,,"
"
303,95,Q130247120,6,Jean-Baptiste Beovardi,Q130253362,Q5,Jean-Baptiste,Beovardi,,P767,,,"
"
304,95,Q130247120,7,Christoph Goetschi,Q130253363,Q5,Christoph,Goetschi,,P767,,,"
"
305,95,Q130247120,8,Lara Guth,Q130253364,Q5,Lara,Guth,,P767,,,"
"
306,97,,1,Dr. Fritz Billeter,Q130253365,Q5,Fritz,Billeter,Präsident,P767,,,"
"
307,98,Q130247123,1,Mickry 3,Q130253317,collective,,,,P767,,,"
"
308,98,Q130247123,2,lngo Giezendanner,Q130253367,Q5,lngo,Giezendanner,,P767,,,"
"
309,98,Q130247123,3,Mark Divo,Q6767377,Mensch,Mark,Divo,,P767,,,"
"
310,99,Q130247124,1,Michel Häberli,Q130253368,Q5,Michel,Häberli,,P767,,,"
"
311,99,Q130247124,2,Thomas Fritschi,Q130253369,Q5,Thomas,Fritschi,,P767,,,"
"
312,99,Q130247124,3,Tzara di Gregorio,Q130253370,Q5,Tzara,di Gregorio,,P767,,,"
"
313,99,Q130247124,4,Suse Richter,Q130253371,Q5,Suse,Richter,,P767,,,"
"
314,101,Q130247126,1,Peter Stohler,Q33235097,Mensch,Peter,Stohler,"Kunstausstellungen, Vorträge",P767,,,"
"
315,101,Q130247126,2,Daniel Walser,Q130253372,Q5,Daniel,Walser,Vorträge,P767,,,"http://www.danielwalser.com
"
316,101,Q130247126,3,Monika Hardmeier,Q130253373,Q5,Monika,Hardmeier,Vorträge,P767,,,"
"
317,101,Q130247126,4,Daniel Walser,Q130253372,Q5,Daniel A.,Walser,Vorträge,P767,,,"
"
318,102,Q130247127,1,Magdalena Ybarguen,Q130253375,Q5,Magdalena,Ybarguen,,P767,,,"
"
319,104,Q130247129,1,Monika Steiner,Q16214218,Mensch,Monika,Steiner,,P767,,,"
"
320,104,Q130247129,2,Boris Billaud,Q85093139,Mensch,Boris,Billaud,,P767,,,"
"
321,105,Q130247130,1,Eva Schumacher,Q130253377,Q5,Eva,Schumacher,,P767,,,"
"
322,106,Q130247131,1,Marco Nicolas Heinzen,Q115556431,Mensch,Marco Nicolas,Heinzen,"Gründer, Künstler, Kurator",P112,,,"
"
323,106,Q130247131,2,Franziska Heinzen,Q130251861,Q5,Franziska,Heinzen,"Gründerin, Musikerin, Kunsthistorikerin",P112,,,"
"
324,106,Q130247131,3,Patricia Bianchi,Q112462914,Mensch,Patricia,Bianchi,Gastkuratorin 2015,P767,2015,2015,"
"
325,107,Q130247132,1,Alessandra Ruggieri de Micheli,Q130253379,Q5,Alessandra,Ruggieri de Micheli,,P767,,,"
"
326,107,Q130247132,2,Daniela Minneboo,Q130253380,Q5,Daniela,Minneboo,,P767,,,"
"
327,108,Q130247133,1,Peter Trachsel,Q18629806,Mensch,Peter,Trachsel,,P767,,,"
"
328,110,Q130247135,1,Françoise Bassand,Q95193496,Mensch,Françoise,Bassand,,P767,,,"
"
329,110,Q130247135,2,Martin Furler Bassand,Q130253381,Q5,Martin,Furler Bassand,,P767,,,"
"
330,112,Q130247137,1,Maude Schneider,Q107261884,Mensch,Maude,Schneider,,P767,,,"
"
331,112,Q130247137,2,Swann Thommen,Q99619595,Mensch,Swann,Thommen,,P767,,,"
"
332,112,Q130247137,3,Thomas Saas,Q130253382,Q5,Thomas,Saas,,P767,,,"
"
333,113,Q130247138,1,Boris Rossi,Q130253383,Q5,Boris,Rossi,,P767,,,"
"
334,113,Q130247138,2,Christine Weber,Q130253384,Q5,Christine,Weber,,P767,,,"
"
335,113,Q130247138,3,Eugen Scheuch,Q130253385,Q5,Eugen,Scheuch,,P767,,,"
"
336,113,Q130247138,4,Fix Elsasser,Q130253386,Q5,Fix,Elsasser,,P767,,,"
"
337,113,Q130247138,5,Marlon Heinrich,Q130253387,Q5,Marlon,Heinrich,,P767,,,"
"
338,113,Q130247138,6,Trixa Arnold,Q112054158,Mensch,Trixa,Arnold,,P767,,,"
"
339,113,Q130247138,7,Orpheo Carcano,Q130253388,Q5,Orpheo,Carcano,,P767,,,"
"
340,114,Q130247139,1,Karin Wiesendanger,Q130253389,Q5,Karin,Wiesendanger,,P767,,,"
"
341,114,Q130247139,2,Judith Weidmann,Q130253390,Q5,Judith,Weidmann,,P767,,,"
"
342,115,Q130247140,1,Anne Brand Galvez,Q130253391,Q5,Anne,Brand Galvez,General Secretary,P767,,,"
"
343,115,Q130247140,2,Sergio Edelstein,Q130253392,Q5,Sergio,Edelstein,"Board member
Curator, Founder and Director of The Center for Contemporary Art (CCA) in Tel Aviv",P767,,,"
"
344,115,Q130247140,3,Tristan Thévenoz,Q130253393,Q5,Tristan,Thévenoz,"Board member
Artist, Geneva",P767,,,"
"
345,116,Q23784179,1,Esther Eppstein,Q23661761,Mensch,Esther,Eppstein,Initiatorin und Betreiberin,P767,,,"
"
346,117,Q130247141,1,Elisabeth Staffelbach,Q130253394,Q5,Elisabeth,Staffelbach,Galeristin,P767,,,"
"
347,118,Q130247142,1,Anna Bürkli,Q130251862,Q5,Anna,Bürkli,Co-Gründerin und Kuratorin bis 2003,P112,,2003,"
"
348,118,Q130247142,2,Silvia Werder,Q130251863,Q5,Silvia,Werder,Co-Gründerin 1998,P112,1998,1998,"
"
349,118,Q130247142,3,Brigitte Kofmehl,Q130251864,Q5,Brigitte,Kofmehl,Co-Gründerin 1998,P112,1998,1998,"
"
350,118,Q130247142,4,Heini Bürkli,Q85094293,Mensch,Heini,Bürkli,,P767,,,"
"
351,118,Q130247142,5,Eva Bürkli,Q130253395,Q5,Eva,Bürkli,,P767,,,"
"
352,119,Q130247143,1,Dominik Lüdi,Q130253396,Q5,Dominik,Lüdi,langjähriger Vereinspräsident,P767,,,"
"
353,120,Q130247144,1,Joel Mützenberg,Q130253397,Q5,Joel,Mützenberg,,P767,,,"
"
354,120,Q130247144,2,Daniela Droguett,Q130253398,Q5,Daniela,Droguett,,P767,,,"
"
355,121,Q130247145,1,Wilfried von Gunten,Q130253399,Q5,Wilfried,von Gunten,,P767,,,"
"
356,122,Q130247146,1,Ipek Füsün,Q130253400,Q5,Ipek,Füsün,,P767,,,"
"
357,122,Q130247146,2,Balint Liptay,Q130253401,Q5,Balint,Liptay,,P767,,,"
"
358,123,Q130247147,1,Benedikt Salvisberg,Q85102145,Mensch,Benedikt,Salvisberg,Co-Gründer,P112,,,"
"
359,124,Q130247148,1,Claudia Müller,Q100323915,Q5,Claudia,Müller,,P767,,,"
"
360,124,Q130247148,2,Julia Müller,Q130253403,Q5,Julia,Müller,,P767,,,"
"
361,124,Q130247148,3,Esther Hiepler,Q85097833,Mensch,Esther,Hiepler,,P767,,,"
"
362,124,Q130247148,4,Daniela Kaiser,Q91682522,Mensch,Daniela,Kaiser,,P767,,,"
"
363,125,Q130247149,1,Raphael Linsi,Q130251905,Q5,Raphael,Linsi,,P767,,,"
"
364,127,Q130247151,1,Stephan Wittmer,Q85104311,Mensch,Stephan,Wittmer,Initiator und Kurator,P767,,,"
"
365,127,Q130247151,2,Ines Senger,Q130253405,Q5,Ines,Senger,Vizepräsidentin,P767,,,"
"
366,127,Q130247151,3,Luciano Dietschi,Q130253406,Q5,Luciano,Dietschi,Präsident,P767,,,"
"
367,129,Q130247153,1,Harry Janka,Q130253407,Q5,Harry,Janka,,P767,,,"
"Q60527095
368,129,Q60527095,2,Maria Bill,Q130253408,Q5,Maria,Bill,,P767,,,"
"Q60527095
369,130,Q60527095,1,Werner Stauffacher,Q130253409,Q5,Werner,Stauffacher,Initiator,P767,,,"
"Q60527095
370,132,Q60527095,1,Marie-Avril Berthet,Q130253411,Q5,Marie-Avril,Berthet,,P767,,,"
"
371,132,Q130247156,2,Jérôme Massard,Q130251893,Q5,Jérôme,Massard,,P767,,,"
"
372,132,Q130247156,3,Kim Seob Boninsegni,Q3196800,Mensch,,,,P767,,,"
"
373,132,Q130247156,4,Richard le Quellec,Q130253413,Q5,Richard,le Quellec,,P767,,,"
"
374,132,Q130247156,5,Séverin Guelpa,Q110644953,Mensch,Séverin,Guelpa,,P767,,,"
"
375,132,Q130247156,6,Roderic Mounir,Q130253414,Q5,Roderic,Mounir,,P767,,,"
"
376,132,Q130247156,7,Matthias Solenthaler,Q130253415,Q5,Matthias,Solenthaler,,P767,,,"
"
377,132,Q130247156,8,Luca Pattaroni,Q130253343,Q5,Luca,Pattaroni,,P767,,,"
"
378,132,Q130247156,9,Mischa Piraud,Q130253417,Q5,Mischa,Piraud,,P767,,,"
"
379,132,Q130247156,10,Stefan Press,Q130253418,Q5,Stefan,Press,,P767,,,"
"
380,134,Q130247159,1,Benjamin Valenza,Q130253419,Q5,Benjamin,Valenza,,P767,,,"
"
381,134,Q130247159,2,Stéphane Barbier Bouvet,Q130253420,Q5,Stéphane,Barbier Bouvet,,P767,,,"
"
382,134,Q130247159,3,Jeanne Graff,Q130253422,Q5,Jeanne,Graff,,P767,,,"
"
383,134,Q130247159,4,Adrien Missika,Q23926371,Mensch,Adrien,Missika,,P767,,,"
"
384,134,Q130247159,5,Josef Hannibal,Q130253423,Q5,Josef,Hannibal,Fiktiver Kurator,P767,,,"
"
385,135,Q130247160,1,Noémi Maidan,Q130253424,Q5,Noémi,Maidan,,P767,,,"
"
386,135,Q130247160,2,Max Bucherer,Q41256648,Mensch,Max,Bucher,,P767,,,"
"
387,137,Q130247162,1,Werner Schmutz,Q81826440,Mensch,Werner,Schmutz,Präsident der Sektion Bern der GSMBA [1967-1972],P767,1967,1972,"
"
388,138,Q130247163,1,Michelle Grob,Q130253428,Q5,Michelle,Grob,,P767,,,"
"
389,138,Q130247163,2,Jonas Etter,Q85095859,Mensch,Jonas,Etter,,P767,,,"
"
390,138,Q130247163,3,Carol Müller,Q130253429,Q5,Carol,Müller,,P767,,,"
"
391,139,Q130247164,1,Sandra Romer,Q130253430,Q5,Sandra,Romer,,P767,,,"
"
392,140,Q130247165,1,Stephan Wittmer,Q85104311,Mensch,Stephan,Wittmer,Dozent HSLU,P767,,,"
"
393,140,Q130247165,2,Bruno Müller-Meyer,Q85100652,Mensch,Bruno,Müller-Meyer,,P767,,,"
"
394,140,Q130247165,3,Studierende der HSLU,,,,,,P767,,,"
"
395,141,Q130247166,1,Guillaume Pilet,Q59486685,Mensch,Guillaume,Pilet,Programmation,P767,,,"
"
396,141,Q130247166,2,Tiphanie Blanc,Q52625317,Mensch,Tiphanie,Blanc,Programmation,P767,,,"
"
397,141,Q130247166,3,Sophie Ballmer,Q130253431,Q5,Sophie,Ballmer,Programmation,P767,,,"
"
398,141,Q130247166,4,Olivia Fahmy,Q130253434,Q5,Olivia,Fahmy,Programmation,P767,,,"
"
399,141,Q130247166,5,Anne Sylvie Henchoz,Q55235585,Mensch,Anne Sylvie,Henchoz,Programmation,P767,,,"
"
400,142,Q130247167,1,Rene Settler,Q130253435,Q5,Rene,Settler,Leiter und Initiator,P767,,,"
"
401,143,Q130247168,1,Gabriel Flückiger,Q130253436,Q5,Gabriel,Flückiger,Initiator,P767,,,"
"
402,143,Q130247168,2,Omar Alessandro,Q85092025,Mensch,Omar,Alessandro,Co-Kurator [balk] #2,P767,,,"
"
403,143,Q130247168,3,Janine Hauswirth,Q130253437,Q5,Janine,Hauswirth,Assistenz [balk] #2,P767,,,"
"
404,144,Q130247169,1,Madeleine Amsler,Q130253438,Q5,Madeleine,Amsler,,P767,,,"
"
405,144,Q130247169,2,Richard le Quellec,Q130253413,Q5,,,,P767,,,"
"
406,145,Q124479720,1,Marina Olsen,Q47163657,Mensch,Marina,Olsen,,P767,,,"
"
407,145,Q124479720,2,Karolina Dankov,Q130253440,Q5,Karolina,Dankov,,P767,,,"
"
408,146,Q130247171,1,Hubert Bächler,Q130253441,Q5,Hubert,Bächler,,P767,,,"
"
409,147,Q130247172,1,Michel Ritter,Q1930890,Mensch,Michel,Ritter,,P767,,,"
"
410,147,Q130247172,2,Eliane Laubscher,Q130253442,Q5,Eliane,Laubscher,,P767,,,"
"
411,147,Q130247172,3,Nika Spalinger,Q69524553,Mensch,Nika,Spalinger,"In den 90er-Jahren Vorstandsmitglied Fri-Art und des Vereins ""Amis de Fr-Art""",P767,,,"
"
412,148,Q130247173,1,Jean-Claude Freymond-Guth,Q130251865,Q5,Jean-Claude,Freymond-Guth,"Gründer
Kurator
Co-Leitung (bis Sommer 2006)",P112,2006,2006,"
"
413,148,Q130247173,2,Ana Strika,Q85103369,Mensch,Ana,Strika,"Vereinsgründerin (2002)
Buchhaltung (2003)
Mitarbeit (bis Sommer 2004)",P112,2002,2004,"
"
414,148,Q130247173,3,Simone Gerber,Q130251868,Q5,Simone,Gerber,Vereinsgründerin (2002),P112,2002,2002,"
"
415,148,Q130247173,4,Gabi Deutsch,Q130253443,Q5,Gabi,Deutsch,"Bar (2003)
Mitarbeit (bis Sommer 2004)",P767,2003,2004,"
"
416,148,Q130247173,5,Urs Küenzi,Q130251886,Q5,Urs,Küenzi,Kurator (06.2003 bis Sommer 2004),P767,2003,2004,"
"
417,148,Q130247173,6,Mia Hotz,Q130253444,Q5,Mia,Hotz,Kuratorin (06.2003 bis Sommer 2004),P767,2003,2004,"
"
418,148,Q130247173,7,Christoph Moser,Q112483700,Mensch,Christoph,Moser,Kurator (06.2003 bis Sommer 2004),P767,2003,2004,"
"
419,148,Q130247173,8,Andrea Thal,Q94986911,Mensch,Andrea,Thal,Co-Leitung (2005-2014),P767,2005,2014,"
"
420,148,Q130247173,9,Martina Baldinger,Q130253445,Q5,Martina,Baldinger,Co-Leitung (ab 2015),P767,2015,2015,"
"
421,148,Q130247173,10,Gökçe Ergör,Q130253446,Q5,Gökçe,Ergör,Co-Leitung (ab 2015),P767,2015,2015,"
"
422,150,Q130247176,1,Adrien Rihs,Q130253447,Q5,Adrian,Rhis,,P767,,,"
"
423,151,Q130247177,1,Laura Buchli,Q130253448,Q5,Laura,Buchli,Initiantin,P767,,,"
"
424,151,Q130247177,2,Konrad Oehler,Q130253286,Q5,Konrad,Oehler,Initiant,P767,,,"
"
425,153,Q680681,1,Petra Tomlijanovic,Q130253451,Q5,Petra,Tomlijanovic,,P767,,,"
"
426,153,Q680681,2,Lisa Lee Benjamin,Q119499793,Mensch,,,,P767,,,"
"
427,153,Q680681,3,Marcel Schock,Q130253454,Q5,Marcel,Schock,,P767,,,"
"
428,153,Q680681,4,Renata Miron Granados,Q130253456,Q5,,,Grafik,P767,,,"
"
429,154,Q130247181,1,Arthur Fink,Q130253457,Q5,Arthur,Fink,,P767,,,"
"
430,154,Q130247181,2,Fabian Marti,Q1390286,Mensch,Fabian,Marti,,P767,,,"
"
431,154,Q130247181,3,Oskar Weiss,Q130253458,Q5,Oskar,Weiss,,P767,,,"
"
432,155,Q130247182,1,Francesca Gabbiani,Q55165186,Mensch,Francesca,Gabbiani,,P767,,,"
"
433,155,Q130247182,2,Alexandre Bianchini,Q85093059,Mensch,Alexandre,Bianchini,,P767,,,"
"
434,156,Q130247183,1,Michael Sutter,Q130253459,Q5,Michael,Sutter,"Kurator, Kassier",P767,,,"
"
435,156,Q130247183,2,Franziska Schnell,Q130253460,Q5,Franziska,Schnell,"Künstlerin, Vereinspräsidentin",P767,,,"
"
436,156,Q130247183,3,Chris Aschwanden,Q130253462,Q5,Chris,Aschwanden,"Künstler, Vizepräsident",P767,,,"
"
437,156,Q130247183,4,Bea Portmann,Q130253463,Q5,Bea,Portmann,Künstlerin (bis 2013),P767,,2013,"
"
438,156,Q130247183,5,Esther Wicki-Schallberger,Q130253464,Q5,Esther,Wicki-Schallberger,Künstlerin (bis 2013),P767,,2013,"
"
439,156,Q130247183,6,Konrad Abegg,Q85091884,Mensch,Konrad,Abegg,"Künstler, Initiator",P767,,,"
"
440,158,Q130247185,1,George Steinmann,Q28100166,Mensch,George,Steinmann,,P767,,,"
"
441,158,Q130247185,2,Giro Annen,Q59199667,Mensch,Giro,Annen,,P767,,,"
"
442,158,Q130247185,3,Alois Lichtsteiner,Q1439547,Mensch,Alois,Lichtsteiner,,P767,,,"
"
443,158,Q130247185,4,Heinz Mollet,Q85100403,Mensch,Heinz,Mollet,,P767,,,"
"
444,158,Q130247185,5,Jürg Moser,Q85100497,Mensch,Jürg,Moser,,P767,,,"
"
445,158,Q130247185,6,Gehard Zandolini,Q130253466,Q5,Gehard,Zandolini,,P767,,,"
"
446,159,Q130247186,1,Maud Constantin,Q130253467,Q5,Maud,Constantin,,P767,,,"
"
447,159,Q130247186,2,Philippe Daerendinger,Q130253468,Q5,Philippe,Daerendinger,,P767,,,"
"
448,159,Q130247186,3,Jean-Christophe Huguenin,Q130253469,Q5,Jean-Christophe,Huguenin,,P767,,,"
"
449,159,Q130247186,4,Tatiana Rihs,Q130253470,Q5,Tatiana,Rihs,,P767,,,"
"
450,160,Q130247187,1,André Lhuillier,Q130253471,Q5,André,Lhuillier,,P767,,,"
"
451,160,Q130247187,2,Tamas Staub,Q130253472,Q5,Tamas,Staub,,P767,,,"
"
452,161,Q130247188,1,Andreas Marti,Q130253245,Q5,Andreas,Marti,,P767,,,"
"
453,164,Q130247191,1,Georg Rutishauser,Q130253473,Q5,Georg,Rutishauser,,P767,,,"
"
454,164,Q130247191,2,Anuschka Pfammatter,Q130253474,Q5,Anuschka,Pfammatter,,P767,,,"
"
455,164,Q130247191,3,Sabine Lang,Q130253476,Q5,Sabine,Lang,,P767,,,"
"
456,164,Q130247191,4,Matthias Kuhn,Q85099228,Q5,Matthias,Kuhn,,P767,,,"
"
457,164,Q130247191,5,Daniel Baumann,Q27230366,Mensch,Daniel,Baumann,,P767,,,"
"
458,165,Q130247192,1,Mme Mallé Christina,Q130253478,Q5,Stini,Arn,"Initiantin, Künstlerin",P767,,,"
"
459,166,Q130247194,1,Nadia Veronese,Q130253480,Q5,Nadia,Veronese,,P767,,,"
"
460,166,Q130247194,2,Kathrin Dörig,Q130253481,Q5,Kathrin,Dörig,,P767,,,"
"
462,168,Q130247195,1,Ada Egg,Q130253482,Q5,Ada,Egg,,P767,,,"
"
463,169,Q130247196,1,H.R. Fricker,Q1562533,Mensch,Hans-Rudolf,Fricker,,P767,,,"
"
464,171,Q130247198,1,Marc Hunziker,Q55236162,Mensch,Marc,Hunziker,,P767,,,"
"
465,171,Q130247198,2,Yael Wicki,Q130253485,Q5,Yael,Wicki,,P767,,,"
"
466,171,Q130247198,3,Velibor Barišič,Q124653514,Mensch,Veli,Silver,,P767,,,"
"
467,172,Q105327172,1,Trägerverein Art Dock Zürich,Q130253486,Q5,,,,P767,,,"
"
468,172,Q105327172,2,Ralph Baenziger,Q105321161,Mensch,Ralph,Baenziger,,P767,,,"
"
469,173,Q130247199,1,Hervé Laurent,Q130253487,Q5,Hervé,Laurent,Direktor,P767,,,"
"
